Precinct Name,Contest,Candidate,Election Day Votes,Early Votes,Mail Votes,Total Votes
502,Justice of the Supreme Court - Meredith Sasso,Contest Totals,"3,304",459,"1,768","1,077"
502,District Court of Appeal - Joe Boatwright,Yes,"1,808",217,"1,077",514
502,District Court of Appeal - Joe Boatwright,No,841,106,354,381
502,District Court of Appeal - Joe Boatwright,Overvotes,1,0,1,0
502,District Court of Appeal - Joe Boatwright,Undervotes,654,136,336,182
502,District Court of Appeal - Joe Boatwright,Contest Totals,"3,304",459,"1,768","1,077"
Summary - 11/18/2024 04:03PM Page 46 of 141,District Court of Appeal - Joe Boatwright,NOVEMBER,"5,",2024,Flagler,County
502,District Court of Appeal - Eric Eisnaugle,Yes,"1,716",211,"1,010",495
502,District Court of Appeal - Eric Eisnaugle,No,869,106,383,380
502,District Court of Appeal - Eric Eisnaugle,Overvotes,1,0,1,0
502,District Court of Appeal - Eric Eisnaugle,Undervotes,718,142,374,202
502,District Court of Appeal - Eric Eisnaugle,Contest Totals,"3,304",459,"1,768","1,077"
502,District Court of Appeal - Harvey Jay,Yes,"1,768",219,"1,051",498
502,District Court of Appeal - Harvey Jay,No,834,101,349,384
502,District Court of Appeal - Harvey Jay,Overvotes,0,0,0,0
502,District Court of Appeal - Harvey Jay,Undervotes,702,139,368,195
502,District Court of Appeal - Harvey Jay,Contest Totals,"3,304",459,"1,768","1,077"
502,District Court of Appeal - Paige Kilbane,Yes,"1,774",224,"1,044",506
502,District Court of Appeal - Paige Kilbane,No,831,99,354,378
502,District Court of Appeal - Paige Kilbane,Overvotes,0,0,0,0
502,District Court of Appeal - Paige Kilbane,Undervotes,699,136,370,193
502,District Court of Appeal - Paige Kilbane,Contest Totals,"3,304",459,"1,768","1,077"
502,District Court of Appeal - John Maclver,Yes,"1,743",219,"1,038",486
502,District Court of Appeal - John Maclver,No,854,96,364,394
502,District Court of Appeal - John Maclver,Overvotes,2,1,1,0
502,District Court of Appeal - John Maclver,Undervotes,705,143,365,197
502,District Court of Appeal - John Maclver,Contest Totals,"3,304",459,"1,768","1,077"
502,District Court of Appeal - Jordan Pratt,Yes,"1,728",215,"1,010",503
502,District Court of Appeal - Jordan Pratt,No,830,98,363,369
502,District Court of Appeal - Jordan Pratt,Overvotes,1,0,1,0
502,District Court of Appeal - Jordan Pratt,Undervotes,745,146,394,205
502,District Court of Appeal - Jordan Pratt,Contest Totals,"3,304",459,"1,768","1,077"
Summary - 11/18/2024 04:03PM Page 47 of 141,District Court of Appeal - Jordan Pratt,NOVEMBER,"5,",2024,Flagler,County
502,District Court of Appeal - Adrian Soud,Yes,"1,722",218,"1,014",490
502,District Court of Appeal - Adrian Soud,No,841,96,364,381
502,District Court of Appeal - Adrian Soud,Overvotes,0,0,0,0
502,District Court of Appeal - Adrian Soud,Undervotes,741,145,390,206
502,District Court of Appeal - Adrian Soud,Contest Totals,"3,304",459,"1,768","1,077"
502,City of Palm Coast Mayor,Cornelia Downing Manfre,"1,108",150,525,433
502,City of Palm Coast Mayor,Mike Norris,"1,797",220,"1,017",560
502,City of Palm Coast Mayor,Overvotes,3,1,2,0
502,City of Palm Coast Mayor,Undervotes,396,88,224,84
502,City of Palm Coast Mayor,Contest Totals,"3,304",459,"1,768","1,077"
502,"City of Palm Coast Council Member, District 1",Ty Miller,"1,891",248,"1,096",547
502,"City of Palm Coast Council Member, District 1",Jeffery Cortland Seib,764,76,324,364
502,"City of Palm Coast Council Member, District 1",Overvotes,0,0,0,0
502,"City of Palm Coast Council Member, District 1",Undervotes,649,135,348,166
502,"City of Palm Coast Council Member, District 1",Contest Totals,"3,304",459,"1,768","1,077"
502,"City of Palm Coast Council Member, District 3",Ray Stevens,"1,397",170,781,446
502,"City of Palm Coast Council Member, District 3",Andrew Werner,"1,042",142,548,352
502,"City of Palm Coast Council Member, District 3",Overvotes,7,0,6,1
502,"City of Palm Coast Council Member, District 3",Undervotes,858,147,433,278
502,"City of Palm Coast Council Member, District 3",Contest Totals,"3,304",459,"1,768","1,077"
502,"Town Center at Palm Coast CDD, Seat 4",Gregory C. Eckley,160,32,70,58
502,"Town Center at Palm Coast CDD, Seat 4",Frances Estrada,138,41,40,57
502,"Town Center at Palm Coast CDD, Seat 4",Overvotes,0,0,0,0
502,"Town Center at Palm Coast CDD, Seat 4",Undervotes,167,31,68,68
502,"Town Center at Palm Coast CDD, Seat 4",Contest Totals,465,104,178,183
Summary - 11/18/2024 04:03PM Page 48 of 141,"Town Center at Palm Coast CDD, Seat 4",NOVEMBER,"5,",2024,Flagler,County
502,"East Flagler Mosquito Control District, Seat 1","Julius ""Jules"" Kwiatkowski","1,331",161,670,500
502,"East Flagler Mosquito Control District, Seat 1",Perry Mitrano,"1,053",139,582,332
502,"East Flagler Mosquito Control District, Seat 1",Overvotes,3,0,3,0
502,"East Flagler Mosquito Control District, Seat 1",Undervotes,917,159,513,245
502,"East Flagler Mosquito Control District, Seat 1",Contest Totals,"3,304",459,"1,768","1,077"
502,"East Flagler Mosquito Control District, Seat 3",Lance Alred,"1,317",165,788,364
502,"East Flagler Mosquito Control District, Seat 3",Ralph E. Lightfoot,"1,100",138,480,482
502,"East Flagler Mosquito Control District, Seat 3",Overvotes,1,0,1,0
502,"East Flagler Mosquito Control District, Seat 3",Undervotes,886,156,499,231
502,"East Flagler Mosquito Control District, Seat 3",Contest Totals,"3,304",459,"1,768","1,077"
502,"No. 1 Constitutional Amendment Article IX, Section 4 and Article XII",Yes,"1,721",241,"1,005",475
502,"No. 1 Constitutional Amendment Article IX, Section 4 and Article XII",No,"1,192",135,567,490
502,"No. 1 Constitutional Amendment Article IX, Section 4 and Article XII",Overvotes,1,0,1,0
502,"No. 1 Constitutional Amendment Article IX, Section 4 and Article XII",Undervotes,390,83,195,112
502,"No. 1 Constitutional Amendment Article IX, Section 4 and Article XII",Contest Totals,"3,304",459,"1,768","1,077"
502,"No. 2 Constitutional Amendment Article I, Section 28",Yes,"2,152",308,"1,217",627
502,"No. 2 Constitutional Amendment Article I, Section 28",No,883,99,413,371
502,"No. 2 Constitutional Amendment Article I, Section 28",Overvotes,2,0,2,0
502,"No. 2 Constitutional Amendment Article I, Section 28",Undervotes,267,52,136,79
502,"No. 2 Constitutional Amendment Article I, Section 28",Contest Totals,"3,304",459,"1,768","1,077"
502,"No. 3 Constitutional Amendment Article X, Section 29",Yes,"1,615",240,767,608
502,"No. 3 Constitutional Amendment Article X, Section 29",No,"1,572",198,932,442
502,"No. 3 Constitutional Amendment Article X, Section 29",Overvotes,1,1,0,0
502,"No. 3 Constitutional Amendment Article X, Section 29",Undervotes,116,20,69,27
502,"No. 3 Constitutional Amendment Article X, Section 29",Contest Totals,"3,304",459,"1,768","1,077"
Summary - 11/18/2024 04:03PM Page 49 of 141,"No. 3 Constitutional Amendment Article X, Section 29",NOVEMBER,"5,",2024,Flagler,County
502,"No. 4 Constitutional Amendment Article I, New Section",Yes,"1,606",228,679,699
502,"No. 4 Constitutional Amendment Article I, New Section",No,"1,565",206,"1,010",349
502,"No. 4 Constitutional Amendment Article I, New Section",Overvotes,3,0,3,0
502,"No. 4 Constitutional Amendment Article I, New Section",Undervotes,130,25,76,29
502,"No. 4 Constitutional Amendment Article I, New Section",Contest Totals,"3,304",459,"1,768","1,077"
502,"No. 5 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,"2,042",286,"1,120",636
502,"No. 5 Constitutional Amendment Article VII, Section 6 and Article XII",No,971,110,488,373
502,"No. 5 Constitutional Amendment Article VII, Section 6 and Article XII",Overvotes,1,1,0,0
502,"No. 5 Constitutional Amendment Article VII, Section 6 and Article XII",Undervotes,290,62,160,68
502,"No. 5 Constitutional Amendment Article VII, Section 6 and Article XII",Contest Totals,"3,304",459,"1,768","1,077"
502,"No. 6 Constitutional Amendment Article VI, Section 7",Yes,"1,588",211,914,463
502,"No. 6 Constitutional Amendment Article VI, Section 7",No,"1,354",172,649,533
502,"No. 6 Constitutional Amendment Article VI, Section 7",Overvotes,0,0,0,0
502,"No. 6 Constitutional Amendment Article VI, Section 7",Undervotes,362,76,205,81
502,"No. 6 Constitutional Amendment Article VI, Section 7",Contest Totals,"3,304",459,"1,768","1,077"
502,City of Palm Coast Charter Amendment 1,Yes,"1,135",165,636,334
502,City of Palm Coast Charter Amendment 1,No,"1,723",203,884,636
502,City of Palm Coast Charter Amendment 1,Overvotes,1,0,1,0
502,City of Palm Coast Charter Amendment 1,Undervotes,445,91,247,107
502,City of Palm Coast Charter Amendment 1,Contest Totals,"3,304",459,"1,768","1,077"
Summary - 11/18/2024 04:03PM Page 50 of 141,City of Palm Coast Charter Amendment 1,NOVEMBER,"5,",2024,Flagler,County
503,City of Palm Coast Charter Amendment 1,Ballots Cast - Total,"2,961",725,"1,555",681
503,United States Senator,Rick Scott,"1,627",413,974,240
503,United States Senator,Debbie Mucarsel-Powell,"1,214",267,527,420
503,United States Senator,Feena Bonoan,19,9,7,3
503,United States Senator,Tuan TQ Nguyen,19,4,9,6
503,United States Senator,Ben Everidge,19,9,8,2
503,United States Senator,Write-In Totals,3,2,0,1
503,United States Senator,Write-In: Howard Knepper,0,0,0,0
503,United States Senator,Write-In: Unqualified,3,2,0,1
503,United States Senator,Not Assigned,0,0,0,0
503,United States Senator,Overvotes,0,0,0,0
503,United States Senator,Undervotes,60,21,30,9
503,United States Senator,Contest Totals,"2,961",725,"1,555",681
503,"Representative in Congress, District 6",Michael Waltz,"1,677",430,991,256
503,"Representative in Congress, District 6",James David Stockton III,"1,157",257,502,398
503,"Representative in Congress, District 6",Write-In Totals,2,0,1,1
503,"Representative in Congress, District 6",Write-In: Richard Paul Dembinsky,0,0,0,0
503,"Representative in Congress, District 6",Write-In: Unqualified,2,0,1,1
503,"Representative in Congress, District 6",Not Assigned,0,0,0,0
503,"Representative in Congress, District 6",Overvotes,1,0,1,0
503,"Representative in Congress, District 6",Undervotes,124,38,60,26
503,"Representative in Congress, District 6",Contest Totals,"2,961",725,"1,555",681
503,"State Senator, District 7",Tom Leek,"1,668",425,991,252
503,"State Senator, District 7","George Anthony ""T"" Hill II","1,100",250,468,382
503,"State Senator, District 7",Overvotes,1,0,1,0
503,"State Senator, District 7",Undervotes,192,50,95,47
503,"State Senator, District 7",Contest Totals,"2,961",725,"1,555",681
Summary - 11/18/2024 04:03PM Page 51 of 141,"State Senator, District 7",NOVEMBER,"5,",2024,Flagler,County
503,"State Representative, District 19",Sam Greco,"1,597",411,946,240
503,"State Representative, District 19",Adam Morley,"1,188",263,517,408
503,"State Representative, District 19",Overvotes,1,1,0,0
503,"State Representative, District 19",Undervotes,175,50,92,33
503,"State Representative, District 19",Contest Totals,"2,961",725,"1,555",681
503,"Board of County Commissioners, District 3",Kim M. Carney,"2,125",555,"1,170",400
503,"Board of County Commissioners, District 3",Write-In Totals,72,18,38,16
503,"Board of County Commissioners, District 3",Write-In: Jose R. Fabiani,6,2,0,4
503,"Board of County Commissioners, District 3",Write-In: Unqualified,66,16,38,12
503,"Board of County Commissioners, District 3",Not Assigned,0,0,0,0
503,"Board of County Commissioners, District 3",Overvotes,0,0,0,0
503,"Board of County Commissioners, District 3",Undervotes,764,152,347,265
503,"Board of County Commissioners, District 3",Contest Totals,"2,961",725,"1,555",681
503,"Board of County Commissioners, District 5",Pam Richardson,"2,133",543,"1,179",411
